event_id,user_id,event_time,event_type,page,utm_source,utm_medium,utm_campaign,cost
a8aa7158-2b70-4525-bc67-f831cbc84759,user_0043,2024-11-18T16:09:00,page_view,/pricing,,,Retention,0.0
a9f25336-83f4-49a9-88a6-39d015b52908,user_0044,2024-08-30T12:32:00,page_view,/,linkedin,cpc,Retention,0.67
17e8392a-55ce-45db-9e87-e04ca2086977,user_0045,2024-10-05T22:41:00,page_view,/,google,cpc,Retention,2.75
3c20592f-c04a-46c4-b3b6-3fe1d1843324,user_0045,2024-10-29T22:53:00,click,/checkout,google,cpc,Brand-Awareness,0.02
ce7ae7f6-3982-4cff-8f77-a665ac3c5640,user_0045,2024-10-04T00:16:00,page_view,/checkout,google,cpc,Hire-Intl,2.33
0bd4a990-0640-4e0f-a5b8-fd4b32fa2de8,user_0045,2024-10-14T09:07:00,page_view,/checkout,google,cpc,Hire-Intl,0.33
9c7c7377-79a2-4903-bbe3-3b243eae0032,user_0045,2024-11-25T15:38:00,page_view,/pricing,email,email,Brand-Awareness,0.0
74962764-12a4-4ef0-84bb-b7a9d98868dd,user_0045,2024-10-26T00:39:00,page_view,/pricing,linkedin,cpc,Brand-Awareness,2.0
935f2b0a-a138-4ddc-a2d9-de5d6a18ce4c,user_0046,2024-09-07T17:32:00,page_view,/,,,Retention,0.0
624c69b6-b244-45a7-b7e5-848131c681ec,user_0046,2024-08-07T20:24:00,page_view,/,,,Retention,0.0
25c73c44-3e75-43b4-a64f-a6637e8f8095,user_0046,2024-08-27T07:46:00,page_view,/signup,email,email,Hire-Intl,0.0
e4855aa1-016b-4287-b008-05cca7f36ae9,user_0046,2024-09-08T10:52:00,click,/checkout,email,email,Brand-Awareness,0.0
e2add909-c521-4f2d-9c45-d539c03f3538,user_0046,2024-08-16T04:04:00,click,/,,,Retention,0.0
3805f907-6cd6-4193-8746-8f591b494e15,user_0046,2024-09-24T06:56:00,click,/checkout,google,cpc,Brand-Awareness,1.42
b227462c-f53d-4330-8dda-24ba2d06e8cf,user_0047,2024-10-29T06:18:00,click,/signup,linkedin,cpc,Retention,0.37
8eb22579-0cdb-4ca4-b6ec-bdd68498e113,user_0048,2024-10-23T12:47:00,conversion,/signup,linkedin,cpc,Hire-Intl,1.49
1f115b76-d92c-4227-aadf-50853fcb7546,user_0048,2024-09-28T11:59:00,page_view,/,,,Brand-Awareness,0.0
76f2dbfe-cd29-436f-a222-82e174daaebf,user_0048,2024-09-24T19:52:00,page_view,/,google,cpc,Hire-Intl,0.98
8f15ba58-fce6-4504-87f8-424daae65fc1,user_0048,2024-09-15T09:28:00,page_view,/checkout,email,email,Retention,0.0
c1581092-f335-4ba3-913a-7052986f9025,user_0048,2024-10-13T11:39:00,page_view,/,,,Hire-Intl,0.0
d0a44432-9cd6-4852-b14c-7df4e4347d51,user_0048,2024-09-22T11:32:00,page_view,/,,,Hire-Intl,0.0
6d3ee1dc-8139-4443-a45b-712eb8225688,user_0049,2024-08-11T02:15:00,page_view,/checkout,,,Brand-Awareness,0.0
722764e6-8c41-461b-a827-a1b9d4a02e53,user_0049,2024-08-12T21:28:00,page_view,/,,,Brand-Awareness,0.0
dc8aee30-be60-43f7-a8be-9288e5af6e39,user_0049,2024-08-26T12:20:00,page_view,/,email,email,Hire-Intl,0.0
c074718e-425a-409f-b337-c59979844388,user_0049,2024-09-03T16:24:00,page_view,/signup,,,Brand-Awareness,0.0
46fde062-a33d-47af-9701-410d3f4b1a70,user_0049,2024-09-11T09:44:00,page_view,/,,,Hire-Intl,0.0
7c0e8cd8-8573-4793-8715-b2b9c40c5d91,user_0049,2024-08-31T05:57:00,conversion,/signup,,,Brand-Awareness,0.0
709b7d97-464c-44af-bd3f-3799a07295e9,user_0049,2024-08-07T17:34:00,page_view,/pricing,google,cpc,Brand-Awareness,2.13
3c07c574-4925-4af1-b6aa-e05b13d5f2f7,user_0049,2024-09-16T20:11:00,page_view,/,,,Hire-Intl,0.0
e49d681d-51d8-4c64-95fa-1ab8458f1f19,user_0050,2024-10-21T00:23:00,page_view,/pricing,email,email,Brand-Awareness,0.0
269cd696-236c-4b87-94a0-bccb8a476a87,user_0050,2024-09-24T09:25:00,click,/checkout,,,Retention,0.0
271e3ee2-b1a6-41f1-a20e-99d33b33f3d8,user_0050,2024-09-24T04:20:00,page_view,/signup,email,email,Hire-Intl,0.0
6a34c854-1071-4d51-b6c5-9dacb4d7e28e,user_0050,2024-11-08T17:40:00,click,/pricing,email,email,Retention,0.0
7746d0ba-8ae8-405b-94b4-a48268586eba,user_0051,2024-09-30T16:09:00,page_view,/pricing,google,cpc,Retention,2.84
d5385b0e-34f3-493c-8ff0-a55c6a702e2f,user_0052,2024-09-29T08:12:00,page_view,/pricing,email,email,Brand-Awareness,0.0
c51155ff-e7a3-4e81-a3b4-c08b6b8e869f,user_0052,2024-10-28T02:32:00,page_view,/pricing,email,email,Hire-Intl,0.0
05000bc6-b20d-4b6e-b231-1f1795863a76,user_0052,2024-11-09T19:21:00,page_view,/,,,Hire-Intl,0.0
9360715f-c3fe-4183-a172-b725db52ca58,user_0052,2024-11-04T18:16:00,click,/checkout,email,email,Brand-Awareness,0.0
f1578470-0182-47c4-ba1b-58066160a6b4,user_0052,2024-10-25T20:34:00,conversion,/checkout,google,cpc,Hire-Intl,2.41
63d62a39-c0e3-4efd-8c71-e0fe5a0cdd7c,user_0053,2024-09-18T02:44:00,page_view,/checkout,google,cpc,Retention,0.61
d5f25073-f414-42b1-a442-9ebbda7b9095,user_0053,2024-09-27T04:20:00,page_view,/signup,,,Retention,0.0
bc10fa52-bf5d-4fdf-89c8-d2ab6b44fa8d,user_0053,2024-09-12T16:35:00,page_view,/,google,cpc,Retention,1.35
e5d6f6e6-9a6e-42f5-8cc4-29038bcf53a1,user_0053,2024-08-29T03:03:00,page_view,/checkout,google,cpc,Hire-Intl,2.89
45df16b6-382c-443f-bcfc-9b793875394c,user_0053,2024-10-16T05:52:00,page_view,/signup,google,cpc,Hire-Intl,2.29
638c254c-076e-4bba-bc53-08bf6f92f25e,user_0053,2024-09-20T16:29:00,page_view,/,linkedin,cpc,Hire-Intl,2.84
cc530e36-addc-4e13-ab3b-4d37560c95ee,user_0053,2024-09-21T14:15:00,page_view,/,google,cpc,Retention,1.48
d72b6108-2a40-4f12-b963-f37f67814c1f,user_0054,2024-09-22T00:54:00,page_view,/signup,google,cpc,Brand-Awareness,1.1
fb10987f-20ac-4703-ab67-146a77a6e17c,user_0054,2024-09-13T11:02:00,page_view,/pricing,linkedin,cpc,Retention,1.66
e82c7d7b-06e7-45f9-88bc-539c9f4c3b79,user_0054,2024-08-23T12:32:00,page_view,/,linkedin,cpc,Hire-Intl,2.93
a9ba5a27-907b-4e36-9786-48f864de82e6,user_0054,2024-09-13T11:50:00,page_view,/signup,,,Hire-Intl,0.0
6db99102-a48b-4dbe-957d-94a106f028ff,user_0054,2024-09-20T12:32:00,page_view,/signup,google,cpc,Retention,1.56
2e85cb21-7631-4e9d-9de9-f86322bd3388,user_0054,2024-08-28T19:57:00,page_view,/signup,email,email,Hire-Intl,0.0
53cd6268-610c-4373-8299-9aa40cdf742b,user_0054,2024-09-27T23:53:00,page_view,/checkout,google,cpc,Brand-Awareness,1.69
56666f9f-53ac-4ab9-b467-2cd9362f5e5c,user_0054,2024-09-18T00:23:00,page_view,/checkout,google,cpc,Brand-Awareness,0.92
473bd358-610e-4a64-a130-1617c2dff335,user_0055,2024-10-08T08:41:00,click,/pricing,,,Brand-Awareness,0.0
6bebac31-d4f8-4d72-b382-1cfdc083b73a,user_0056,2024-09-13T20:46:00,click,/pricing,email,email,Brand-Awareness,0.0
78660765-14f7-4e8d-95bc-b8d04094dded,user_0056,2024-09-16T22:07:00,page_view,/checkout,google,cpc,Hire-Intl,1.24
0d557b61-8a17-4dfe-bfc0-0dc804f64d86,user_0056,2024-08-24T13:32:00,click,/,,,Brand-Awareness,0.0
39669fa7-5997-4043-b3b1-025bfff9f585,user_0056,2024-08-24T17:20:00,page_view,/checkout,,,Retention,0.0
f510ab53-c7fe-439f-9190-f938a66fd7f7,user_0056,2024-09-09T17:21:00,page_view,/signup,email,email,Brand-Awareness,0.0
07f194f9-c115-4d6d-8a4e-5b70a6d964a3,user_0056,2024-08-26T08:35:00,click,/signup,google,cpc,Retention,2.11
d6d7b3b8-3309-4d35-bf4d-f561f319c125,user_0056,2024-09-24T22:31:00,page_view,/signup,google,cpc,Retention,0.37
3d114802-2702-478b-9f0f-da8d05379ff6,user_0056,2024-09-23T17:24:00,page_view,/signup,,,Hire-Intl,0.0
1d48a071-ab61-47b1-b93b-4c3220500494,user_0057,2024-09-20T11:59:00,page_view,/checkout,linkedin,cpc,Hire-Intl,0.61
770c7798-37cc-463b-b2a0-345990604f62,user_0057,2024-10-19T08:59:00,page_view,/,email,email,Brand-Awareness,0.0
5e6fea07-c453-4f1d-8199-2fdfb31022f0,user_0057,2024-09-30T07:03:00,page_view,/pricing,email,email,Hire-Intl,0.0
f6b751f7-9b74-4245-9b1b-c8952af43ab7,user_0057,2024-10-06T22:30:00,click,/,google,cpc,Brand-Awareness,2.93
c71d5e60-1d52-46ab-b7e6-427cbf780e3f,user_0057,2024-09-25T13:41:00,click,/checkout,,,Brand-Awareness,0.0
4fa03f26-f6f7-40cc-a9ec-8e49d1bdb8c0,user_0058,2024-09-08T20:03:00,page_view,/pricing,,,Brand-Awareness,0.0
edcb8cb6-0692-4c63-9424-aed51bac5c15,user_0058,2024-10-14T01:58:00,page_view,/pricing,,,Hire-Intl,0.0
e87466d7-ad66-41bd-9367-6a024fdc6e1b,user_0058,2024-09-15T15:11:00,conversion,/signup,,,Hire-Intl,0.0
f1043785-658b-4523-a014-1de9f54ad0a2,user_0058,2024-09-26T19:06:00,page_view,/checkout,,,Brand-Awareness,0.0
9793b9b4-1374-4146-b2c5-bd89b70b3420,user_0058,2024-09-21T04:54:00,page_view,/,email,email,Retention,0.0
3e2b6091-a092-452a-94a0-57a7b0cc1b3b,user_0059,2024-09-27T22:11:00,page_view,/signup,google,cpc,Brand-Awareness,2.02
4d3485c5-c5c1-4eb4-b27b-3d901a16342c,user_0059,2024-09-23T05:39:00,click,/checkout,,,Brand-Awareness,0.0
ce3714af-99b4-4350-af2b-99b4d9acd158,user_0059,2024-10-06T21:06:00,page_view,/signup,google,cpc,Hire-Intl,0.02
90e0f4a0-fbdd-4933-8bd5-8bf61efd76e9,user_0059,2024-10-05T07:28:00,conversion,/signup,,,Brand-Awareness,0.0
8861fe18-58e2-4888-8a83-81bec85aca46,user_0059,2024-09-11T08:41:00,page_view,/,linkedin,cpc,Retention,0.92
11a72609-5edd-4bbf-a959-76636daa2e68,user_0059,2024-10-06T21:32:00,click,/signup,,,Brand-Awareness,0.0
033d2bce-575a-4d2c-a5c5-650c8186a576,user_0059,2024-11-08T09:23:00,page_view,/pricing,email,email,Retention,0.0
7d7ddbed-d284-476c-ab88-f83dd97dc9cd,user_0059,2024-10-28T19:23:00,page_view,/checkout,linkedin,cpc,Brand-Awareness,2.41
5cb85aed-f5f6-4c97-aefb-63b11b049863,user_0060,2024-10-03T21:48:00,click,/checkout,email,email,Brand-Awareness,0.0
75b17a55-d426-4982-a43e-4288a2b5b498,user_0060,2024-09-22T18:07:00,page_view,/pricing,google,cpc,Brand-Awareness,1.61
2d174fc9-6f7c-45ea-a72a-6d8eb5122df8,user_0060,2024-09-28T10:54:00,page_view,/pricing,email,email,Brand-Awareness,0.0
a6846099-f729-4951-8591-31d2bbda0242,user_0060,2024-09-23T16:28:00,page_view,/checkout,,,Retention,0.0
eb6c1016-cee6-44d0-9dac-6e8345241ea6,user_0061,2024-11-03T09:46:00,page_view,/,google,cpc,Brand-Awareness,0.65
7701f7bb-7bc6-4e1f-864e-e6e389c5b31a,user_0061,2024-09-17T01:27:00,page_view,/,google,cpc,Hire-Intl,2.96
97ac6aa8-bb24-48a3-9363-57b66f81cf4f,user_0061,2024-10-13T01:18:00,click,/checkout,linkedin,cpc,Retention,2.98
3ed8c56c-da09-4fa0-9282-8d8044b591f7,user_0061,2024-10-07T14:55:00,page_view,/,,,Brand-Awareness,0.0
4767d76c-162f-4a24-af43-613cd4aac9a3,user_0061,2024-11-07T17:08:00,page_view,/pricing,email,email,Brand-Awareness,0.0
c01f36bf-3e6d-458b-b367-c28de1b294de,user_0061,2024-09-21T23:14:00,click,/signup,,,Retention,0.0
ab0e664e-9c3e-42d5-91e1-aa9676f72255,user_0061,2024-10-17T13:34:00,page_view,/checkout,linkedin,cpc,Retention,0.47
7e8adee7-0758-4201-961e-16d16105716b,user_0061,2024-09-25T23:48:00,click,/checkout,google,cpc,Brand-Awareness,2.3
7cd0129d-2e8d-4e87-9334-20e6d9d80b8d,user_0062,2024-08-29T02:06:00,page_view,/,email,email,Hire-Intl,0.0
4223623b-cc3e-4dde-9ad5-cf06364d7c87,user_0063,2024-09-12T17:13:00,click,/pricing,,,Brand-Awareness,0.0
989d9d4a-e15c-4666-8797-b2c957207246,user_0063,2024-09-12T23:36:00,page_view,/signup,google,cpc,Hire-Intl,0.91
8e485223-46b9-4991-a14e-b70db380c73a,user_0063,2024-09-07T21:33:00,page_view,/,google,cpc,Brand-Awareness,2.85
30e912f2-f2b4-4abf-8441-aefd0299436a,user_0063,2024-10-24T23:58:00,page_view,/checkout,google,cpc,Hire-Intl,2.92
680bac63-b856-4035-bdc9-829015eabb27,user_0063,2024-10-28T20:42:00,page_view,/checkout,linkedin,cpc,Retention,0.45
3d85de89-c217-4429-8e20-07247d137018,user_0063,2024-09-22T05:48:00,page_view,/pricing,email,email,Retention,0.0
b63b4dc3-a559-4463-b9e1-3ceab0cbc61f,user_0063,2024-09-07T14:58:00,page_view,/checkout,google,cpc,Brand-Awareness,1.59
046a0df5-cafd-4613-b2bb-912d7da67785,user_0064,2024-09-01T06:21:00,click,/signup,email,email,Hire-Intl,0.0
6786d506-38ba-4abc-8b53-05e517d2582e,user_0064,2024-10-08T06:03:00,page_view,/,google,cpc,Hire-Intl,0.56
a9f948b2-4e63-44bb-be49-3f43b118f68d,user_0064,2024-10-03T18:46:00,page_view,/pricing,email,email,Retention,0.0
8db06746-7927-4973-9e78-1fd794e0d3ba,user_0064,2024-10-13T00:13:00,conversion,/,,,Brand-Awareness,0.0
ff233d5f-6ced-415d-9800-7c0287ea7ff5,user_0064,2024-09-15T07:44:00,page_view,/pricing,email,email,Brand-Awareness,0.0
5a104129-54ae-4d1b-8ce6-424dbef59fe6,user_0064,2024-09-03T12:29:00,page_view,/signup,email,email,Retention,0.0
4e7ed827-455a-4762-b428-a656b3ee4d3b,user_0064,2024-09-16T14:06:00,click,/signup,,,Hire-Intl,0.0
b8a6171f-1ee3-4dc4-bb04-8a8b405bfdc9,user_0065,2024-09-08T07:47:00,page_view,/checkout,google,cpc,Retention,0.46
be2d740a-1e9b-43bc-90c7-c006314d3441,user_0065,2024-08-24T07:24:00,page_view,/signup,email,email,Retention,0.0
b0ae8f08-c31e-4bbc-b36c-b62b892e6161,user_0065,2024-09-03T23:41:00,page_view,/signup,,,Hire-Intl,0.0
bd1531c8-3764-4bda-b108-d4482f65fafa,user_0065,2024-09-06T15:11:00,page_view,/,,,Brand-Awareness,0.0
96ef2ad6-b97e-4703-86c8-adfe7bf47042,user_0065,2024-09-26T02:52:00,click,/checkout,email,email,Hire-Intl,0.0
98c7472a-864e-4a13-829c-fc0cfa02eaec,user_0065,2024-08-17T02:45:00,page_view,/checkout,google,cpc,Retention,0.18
d52721e7-19bc-443e-bb02-bebb48729a4d,user_0065,2024-09-12T21:59:00,page_view,/checkout,email,email,Hire-Intl,0.0
5c62b3a2-3a3c-463e-8bd6-cee631b1b099,user_0066,2024-08-02T16:46:00,conversion,/,google,cpc,Brand-Awareness,2.44
b540b30e-039f-4a25-8d61-68bd2defe193,user_0066,2024-09-13T13:51:00,page_view,/,,,Brand-Awareness,0.0
0ba6eab9-4639-447b-a067-bdac88bd13d1,user_0066,2024-08-13T19:33:00,page_view,/checkout,google,cpc,Hire-Intl,1.12
4ac9778d-8da8-4ee4-8df5-6ac6f96b648a,user_0066,2024-08-26T14:36:00,page_view,/signup,google,cpc,Brand-Awareness,2.48
a34b6cf6-2053-4a42-b1af-db65b289f224,user_0066,2024-08-06T20:54:00,page_view,/checkout,email,email,Retention,0.0
1a432f0a-7daa-49f0-80b6-fce2de53790a,user_0066,2024-08-31T01:40:00,page_view,/checkout,google,cpc,Retention,1.93
48ca7651-92f5-4f7b-8323-d342df6a8f93,user_0066,2024-08-22T18:54:00,click,/,,,Hire-Intl,0.0
5738811d-70c2-403f-ba8d-03aa782a65e0,user_0067,2024-08-20T02:43:00,click,/,,,Hire-Intl,0.0
40a26c60-0d27-4659-b72a-da9b2f32751e,user_0067,2024-09-07T00:13:00,click,/checkout,email,email,Hire-Intl,0.0
1d34d08e-7a4c-45d4-9c99-e04cf0e98b3b,user_0067,2024-09-23T07:36:00,page_view,/signup,,,Retention,0.0
7de31a51-6694-4343-90ba-58e3d2762bdc,user_0067,2024-08-26T22:46:00,click,/signup,google,cpc,Hire-Intl,0.29
afbb411a-a123-4a8c-93b7-a88612f70c97,user_0067,2024-09-01T02:21:00,page_view,/checkout,email,email,Retention,0.0
cfa701cd-2631-400b-a6d7-94d30db95301,user_0067,2024-09-04T14:31:00,page_view,/checkout,google,cpc,Retention,0.56
15ce6a66-4dc8-4a1e-b2f9-e5fa90164161,user_0067,2024-09-24T21:24:00,page_view,/pricing,google,cpc,Brand-Awareness,0.22
8edddfcd-1e52-4770-bf89-7142fe716b14,user_0067,2024-09-04T04:24:00,page_view,/checkout,,,Retention,0.0
989bc4da-9b37-422b-aa8a-616fc3b290d0,user_0068,2024-09-30T09:28:00,page_view,/pricing,linkedin,cpc,Hire-Intl,0.56
c693da11-39c6-41ca-9e50-aa42ca6dfda1,user_0068,2024-08-29T17:35:00,page_view,/,email,email,Retention,0.0
e893be3d-7354-4a6f-a160-745985c7504b,user_0069,2024-10-19T00:18:00,click,/pricing,linkedin,cpc,Brand-Awareness,1.56
96a9954f-dc33-41f9-8c1f-55ab715629ee,user_0069,2024-11-07T12:10:00,page_view,/checkout,google,cpc,Hire-Intl,0.19
9191b363-4e2d-4645-adc7-cac7fd72b050,user_0069,2024-10-22T08:26:00,click,/signup,google,cpc,Retention,2.83
f5c9b047-9c10-4572-8f6b-40d09efba58b,user_0069,2024-11-10T20:31:00,page_view,/,email,email,Hire-Intl,0.0
c342bd2b-f295-456e-9967-5f06bd767e35,user_0069,2024-11-24T12:21:00,page_view,/signup,,,Retention,0.0
43bfd931-3605-4f54-a021-c0ca3531968d,user_0069,2024-11-16T20:38:00,page_view,/pricing,google,cpc,Retention,0.94
3d67cde9-2834-44c0-94c8-b3b4a911d192,user_0070,2024-09-08T23:44:00,conversion,/pricing,email,email,Retention,0.0
2812859a-1337-439e-8d4f-5d272c7f0b79,user_0070,2024-10-12T12:23:00,page_view,/pricing,google,cpc,Brand-Awareness,2.3
b07aa066-7354-45ea-a894-9b8d00af5b3a,user_0070,2024-08-22T23:29:00,page_view,/signup,,,Brand-Awareness,0.0
085b15fb-4a8f-4810-b84c-2f29980402a2,user_0070,2024-10-14T13:43:00,page_view,/pricing,linkedin,cpc,Retention,1.98
48603b32-b4fb-4eb9-89c1-3de73b4206c5,user_0070,2024-10-05T13:50:00,page_view,/checkout,linkedin,cpc,Brand-Awareness,1.2
1238d630-743b-45a2-9c0f-2fcfb3f6fe0d,user_0070,2024-09-22T22:26:00,click,/signup,email,email,Brand-Awareness,0.0
43b9da13-ec85-4f37-bbc1-a987aff8754d,user_0070,2024-09-24T19:40:00,page_view,/pricing,,,Brand-Awareness,0.0
96fc734d-a003-4d28-8a8f-3653c9af18f8,user_0071,2024-10-20T01:36:00,page_view,/checkout,,,Retention,0.0
32a447b2-ef04-457d-8dcc-c33aa9434aa0,user_0071,2024-10-08T03:00:00,page_view,/pricing,google,cpc,Retention,1.12
398d1ca6-8b68-40b5-9d61-fac36cd5e859,user_0071,2024-10-10T21:37:00,page_view,/,email,email,Retention,0.0
44007d5a-e88d-4719-a624-2b40a5cb63a2,user_0072,2024-10-03T03:53:00,page_view,/signup,,,Retention,0.0
0f44704f-1247-4a4e-a469-98e8d39e198b,user_0072,2024-10-11T16:30:00,page_view,/checkout,google,cpc,Retention,0.2
9854ce4e-4ebf-45c3-8ae9-b4a72a79ea68,user_0072,2024-09-30T22:07:00,page_view,/,google,cpc,Brand-Awareness,2.4
ebd34616-91b7-4d8e-9301-6989bfbbb17f,user_0072,2024-11-26T23:15:00,page_view,/signup,email,email,Brand-Awareness,0.0
77fc9703-1fd5-4423-b06c-5c5649e2623d,user_0072,2024-10-27T07:51:00,page_view,/checkout,linkedin,cpc,Retention,0.09
670acc5c-b321-4f21-8dd8-eb85b04d3376,user_0072,2024-11-06T06:28:00,page_view,/pricing,email,email,Hire-Intl,0.0
8a3c3b5e-801e-41da-85b1-ed25f1533ae8,user_0072,2024-11-12T02:36:00,click,/pricing,google,cpc,Retention,0.98
9918ee46-1497-4658-b010-f7197e695d0d,user_0073,2024-08-24T21:55:00,conversion,/signup,linkedin,cpc,Brand-Awareness,1.17
bc0a6a5d-6e99-4e3e-a3b1-37fc0a3450fc,user_0073,2024-09-02T18:07:00,click,/pricing,google,cpc,Brand-Awareness,2.12
069f14f1-4018-4c6e-9a8c-fa3c5283aac7,user_0073,2024-08-27T19:37:00,page_view,/,google,cpc,Hire-Intl,0.92
ac9ed156-f63f-4e41-ba9a-ca5e176132ed,user_0073,2024-08-19T11:44:00,page_view,/pricing,google,cpc,Brand-Awareness,1.15
964db03f-9340-4fad-9c4a-d56bd6016237,user_0073,2024-08-19T15:40:00,click,/pricing,email,email,Brand-Awareness,0.0
c3c75611-ffe3-4a49-854f-92fff366bad4,user_0073,2024-08-26T04:11:00,page_view,/,google,cpc,Retention,2.86
9384ec2b-44fe-4cae-9248-a9a7ac1aa554,user_0073,2024-09-08T04:12:00,conversion,/checkout,,,Retention,0.0
2cd94cbb-c19a-458c-835b-1c8c0a4c9f7f,user_0073,2024-09-03T22:53:00,page_view,/,linkedin,cpc,Hire-Intl,0.88
7135f221-a6c9-437f-84da-d06a7872bdeb,user_0074,2024-09-18T09:10:00,page_view,/checkout,,,Brand-Awareness,0.0
ff37d19c-2e76-428b-8735-44f9ea83bf00,user_0074,2024-09-20T03:17:00,click,/signup,,,Brand-Awareness,0.0
d0725b5c-a281-4044-af96-288295d82980,user_0074,2024-08-17T23:28:00,conversion,/,email,email,Brand-Awareness,0.0
785299f4-175b-498d-b814-01027de1bdfe,user_0074,2024-10-02T07:19:00,page_view,/signup,,,Retention,0.0
5230dfbd-5553-42fe-a889-803e5913f9d3,user_0074,2024-08-20T14:55:00,click,/pricing,,,Hire-Intl,0.0
292bd156-db94-4570-9ac7-0ec0ab8ddeb4,user_0075,2024-11-09T19:40:00,page_view,/pricing,linkedin,cpc,Hire-Intl,2.42
7ed70ed7-b194-490b-a961-929e546e035a,user_0075,2024-10-31T11:34:00,page_view,/signup,google,cpc,Brand-Awareness,0.88
668409e3-f1f8-443e-a99f-131849c8a43f,user_0075,2024-10-31T08:54:00,click,/,email,email,Hire-Intl,0.0
0964fbbf-8cd3-41b0-82b0-1cfdd045dd1c,user_0075,2024-11-14T13:58:00,page_view,/pricing,google,cpc,Brand-Awareness,2.6
409d3602-5084-4242-968b-1625746f7891,user_0075,2024-10-10T04:45:00,page_view,/checkout,google,cpc,Retention,0.43
c5c5b37a-f85e-46a1-9dad-09b252c21221,user_0075,2024-11-04T08:40:00,page_view,/,linkedin,cpc,Retention,1.55
d32e6dcd-83bc-4478-9d6a-c7b86778043b,user_0076,2024-11-12T11:29:00,page_view,/,,,Brand-Awareness,0.0
de8ede0b-a85c-4e4a-804b-6fabfcf56188,user_0076,2024-10-13T20:42:00,click,/checkout,email,email,Hire-Intl,0.0
0de051a6-69ca-47d2-b644-14fd8ae769ed,user_0076,2024-11-05T06:31:00,click,/signup,google,cpc,Brand-Awareness,1.73
9f64eeed-5c9d-427d-84b8-71bb300568d2,user_0076,2024-10-20T15:50:00,page_view,/,google,cpc,Hire-Intl,0.3
71299889-a01a-4992-bf9d-3e64c1a6423b,user_0076,2024-11-03T14:01:00,click,/checkout,google,cpc,Retention,0.0
445dcc38-341c-4494-8d36-6dfcc28ebd70,user_0077,2024-09-26T04:56:00,page_view,/signup,email,email,Hire-Intl,0.0
49bc473f-ed7b-4656-a18a-15368c99a894,user_0077,2024-08-29T02:23:00,page_view,/,email,email,Retention,0.0
7c16128d-b2c0-4394-a17f-29e170286046,user_0077,2024-09-28T22:48:00,page_view,/,google,cpc,Hire-Intl,0.64
a14923c2-f920-464c-8763-fcd01f15c7b6,user_0077,2024-08-17T04:37:00,page_view,/,google,cpc,Hire-Intl,2.09
b5b453ca-3d42-493c-8c9f-d3349bdf0377,user_0077,2024-10-04T03:55:00,page_view,/,linkedin,cpc,Hire-Intl,1.15
03802b70-8d03-491e-8f8d-5238288b78b5,user_0077,2024-09-28T03:06:00,click,/pricing,google,cpc,Retention,2.32
3985fb62-17dc-4eff-a872-13f98d605936,user_0077,2024-09-30T04:41:00,page_view,/,,,Brand-Awareness,0.0
1d0bc9bd-e9b5-45cf-9766-5cdafe049059,user_0078,2024-10-08T06:40:00,click,/checkout,,,Hire-Intl,0.0
a5d04d53-1e12-42e3-b272-92b6762172ed,user_0078,2024-08-29T04:48:00,click,/signup,google,cpc,Retention,0.94
eec259dc-7f95-497c-a76a-a6ced50755d9,user_0078,2024-08-31T07:17:00,page_view,/signup,email,email,Brand-Awareness,0.0
b495db4e-8245-4fb4-8ab7-706eb77350ca,user_0078,2024-10-16T21:56:00,page_view,/pricing,google,cpc,Brand-Awareness,1.18
7b85179a-d5b0-47e0-aa5d-932b45ff2c83,user_0078,2024-10-03T01:50:00,conversion,/checkout,,,Retention,0.0
74eff545-3e65-4603-b8e3-654bfaf14ff0,user_0078,2024-09-23T20:38:00,click,/,google,cpc,Retention,2.8
30cbd755-6232-417a-a507-41818d1fb540,user_0078,2024-08-31T12:55:00,page_view,/pricing,,,Retention,0.0
bf0d073d-821c-4336-9970-cf60ebff8d15,user_0078,2024-10-11T02:01:00,page_view,/pricing,email,email,Hire-Intl,0.0
11df12d7-dd30-4e89-a2f2-35f2e11b868d,user_0079,2024-09-20T20:45:00,page_view,/checkout,email,email,Hire-Intl,0.0
dabac50d-ca3d-4859-85ce-099c46b82659,user_0079,2024-10-06T19:09:00,page_view,/pricing,google,cpc,Hire-Intl,1.61
c9a7d91f-ef2a-4713-9702-10496a39aaa6,user_0079,2024-09-27T18:40:00,page_view,/,,,Retention,0.0
00a81de9-d20f-47d0-8465-6d6b81fb18b3,user_0079,2024-10-18T07:03:00,click,/,google,cpc,Retention,1.84
d664d264-4c6e-47ff-b9de-7a3a486822b9,user_0079,2024-09-05T09:42:00,click,/,,,Hire-Intl,0.0
a8f1e091-ffb8-402d-9475-dbc996418ced,user_0079,2024-10-16T00:10:00,page_view,/signup,linkedin,cpc,Hire-Intl,1.12
7250ee18-260a-4962-9d81-b7f57d5911c6,user_0079,2024-10-19T08:46:00,click,/,,,Retention,0.0
551ac8ea-585a-4afa-bbfd-cc1289e06ab3,user_0080,2024-09-07T08:45:00,page_view,/checkout,,,Retention,0.0
6090d697-8b1e-4b9d-834b-9fbb8d4a75b8,user_0080,2024-09-06T15:54:00,page_view,/signup,email,email,Hire-Intl,0.0
de9e3757-5260-401e-aecf-67d2749176f4,user_0080,2024-10-16T23:07:00,page_view,/,google,cpc,Hire-Intl,0.73
3d225c30-b28f-41de-bb14-0bc3304b8590,user_0080,2024-10-03T11:24:00,page_view,/,,,Brand-Awareness,0.0
